0.196304,0.00484878
0.16681,0.0034813
0.141747,0.00251989
0.12045,0.001818
0.102353,0.00131044
0.0869749,0.000946777
0.0739072,0.000683202
0.0628029,0.000493357
0.053367,0.000356024
0.0453488,0.000257027
0.0385353,0.000185601
0.0327455,0.00013405
0.0278256,9.67836e-05
0.0236449,6.98859e-05
0.0200923,5.04656e-05
0.0170735,3.644e-05
0.0145083,2.63119e-05
0.0123285,1.8999e-05
0.0104762,1.37188e-05
0.00890215,9.90604e-06
0.00756463,7.15293e-06
0.00642807,5.16503e-06
0.00546228,3.72955e-06
0.00464159,2.69304e-06
0.00394421,1.9446e-06
0.0033516,1.40415e-06
0.00284804,1.01391e-06
0.00242013,7.32128e-07
0.00205651,5.28655e-07
0.00174753,3.81732e-07
0.00148497,2.75641e-07
0.00126186,1.99035e-07
0.00107227,1.4372e-07
0.000911163,1.03777e-07
0.000774264,7.49355e-08
0.000657933,5.41095e-08
0.000559081,3.90714e-08
0.000475081,2.82127e-08
0.000403702,2.03719e-08
0.000343047,1.47102e-08
0.000291505,1.06219e-08
0.000247708,7.66989e-09
0.00021049,5.53828e-09
0.000178865,3.99909e-09
0.000151991,2.88766e-09
0.000129155,2.08512e-09
0.00010975,1.50563e-09
9.32603e-05,1.08719e-09
7.92483e-05,7.85028e-10
6.73415e-05,5.66863e-10
5.72237e-05,4.0932e-10
4.8626e-05,2.95554e-10
4.13201e-05,2.13424e-10
3.51119e-05,1.54096e-10
2.98365e-05,1.11278e-10
2.53536e-05,8.0342e-11
2.15443e-05,5.8022e-11
1.83074e-05,4.18869e-11
1.55568e-05,3.0244e-11
1.32194e-05,2.18534e-11
1.12332e-05,1.57894e-11
9.54548e-06,1.14235e-11
8.11131e-06,8.22586e-12
6.89261e-06,5.95457e-12
5.85702e-06,4.28568e-12
4.97702e-06,3.08442e-12
4.22924e-06,2.22089e-12
3.59381e-06,1.64002e-12
3.05386e-06,1.10023e-12
2.59502e-06,8.17124e-13
2.20513e-06,6.37268e-13
1.87382e-06,4.32099e-13
1.59228e-06,4.35652e-13
1.35305e-06,1.108e-13
1.14976e-06,4.95604e-13
9.7701e-07,2.68674e-14
8.30218e-07,1.73195e-14
7.0548e-07,9.35252e-13
5.99484e-07,7.49178e-13
5.09414e-07,7.12208e-13
4.32876e-07,1.07103e-12
3.67838e-07,2.05924e-12
3.12572e-07,1.33882e-12
2.65609e-07,2.73215e-12
2.25702e-07,6.84919e-12
1.91791e-07,4.23372e-12
1.62975e-07,3.95672e-12
1.38489e-07,1.5079e-11
1.17681e-07,2.03784e-11
1e-07,1.30089e-11
