-12.000000,3.508940
-11.990000,3.492090
-11.980000,3.475253
-11.970000,3.458430
-11.960000,3.441622
-11.950000,3.424827
-11.940000,3.408046
-11.930000,3.391280
-11.920000,3.374527
-11.910000,3.357789
-11.900000,3.341065
-11.890000,3.324355
-11.880000,3.307659
-11.870000,3.290978
-11.860000,3.274311
-11.850000,3.257659
-11.840000,3.241021
-11.830000,3.224398
-11.820000,3.207790
-11.810000,3.191196
-11.800000,3.174616
-11.790000,3.158052
-11.780000,3.141502
-11.770000,3.124968
-11.760000,3.108448
-11.750000,3.091943
-11.740000,3.075453
-11.730000,3.058978
-11.720000,3.042519
-11.710000,3.026074
-11.700000,3.009645
-11.690000,2.993231
-11.680000,2.976832
-11.670000,2.960449
-11.660000,2.944081
-11.650000,2.927729
-11.640000,2.911392
-11.630000,2.895071
-11.620000,2.878765
-11.610000,2.862475
-11.600000,2.846201
-11.590000,2.829943
-11.580000,2.813700
-11.570000,2.797474
-11.560000,2.781263
-11.550000,2.765068
-11.540000,2.748890
-11.530000,2.732727
-11.520000,2.716581
-11.510000,2.700451
-11.500000,2.684337
-11.490000,2.668240
-11.480000,2.652159
-11.470000,2.636094
-11.460000,2.620046
-11.450000,2.604015
-11.440000,2.588000
-11.430000,2.572001
-11.420000,2.556020
-11.410000,2.540055
-11.400000,2.524107
-11.390000,2.508176
-11.380000,2.492262
-11.370000,2.476365
-11.360000,2.460485
-11.350000,2.444622
-11.340000,2.428776
-11.330000,2.412948
-11.320000,2.397136
-11.310000,2.381343
-11.300000,2.365566
-11.290000,2.349807
-11.280000,2.334065
-11.270000,2.318342
-11.260000,2.302635
-11.250000,2.286947
-11.240000,2.271276
-11.230000,2.255623
-11.220000,2.239987
-11.210000,2.224370
-11.200000,2.208771
-11.190000,2.193190
-11.180000,2.177626
-11.170000,2.162081
-11.160000,2.146555
-11.150000,2.131046
-11.140000,2.115556
-11.130000,2.100084
-11.120000,2.084631
-11.110000,2.069196
-11.100000,2.053780
-11.090000,2.038382
-11.080000,2.023003
-11.070000,2.007643
-11.060000,1.992302
-11.050000,1.976979
-11.040000,1.961676
-11.030000,1.946391
-11.020000,1.931126
-11.010000,1.915879
-11.000000,1.900652
-10.990000,1.885444
-10.980000,1.870256
-10.970000,1.855087
-10.960000,1.839937
-10.950000,1.824806
-10.940000,1.809696
-10.930000,1.794605
-10.920000,1.779533
-10.910000,1.764482
-10.900000,1.749450
-10.890000,1.734438
-10.880000,1.719446
-10.870000,1.704474
-10.860000,1.689522
-10.850000,1.674590
-10.840000,1.659678
-10.830000,1.644787
-10.820000,1.629916
-10.810000,1.615065
-10.800000,1.600235
-10.790000,1.585425
-10.780000,1.570636
-10.770000,1.555867
-10.760000,1.541119
-10.750000,1.526392
-10.740000,1.511686
-10.730000,1.497001
-10.720000,1.482336
-10.710000,1.467693
-10.700000,1.453071
-10.690000,1.438470
-10.680000,1.423890
-10.670000,1.409332
-10.660000,1.394794
-10.650000,1.380279
-10.640000,1.365784
-10.630000,1.351312
-10.620000,1.336861
-10.610000,1.322431
-10.600000,1.308024
-10.590000,1.293638
-10.580000,1.279274
-10.570000,1.264933
-10.560000,1.250613
-10.550000,1.236315
-10.540000,1.222039
-10.530000,1.207786
-10.520000,1.193555
-10.510000,1.179347
-10.500000,1.165160
-10.490000,1.150997
-10.480000,1.136856
-10.470000,1.122737
-10.460000,1.108642
-10.450000,1.094569
-10.440000,1.080519
-10.430000,1.066491
-10.420000,1.052487
-10.410000,1.038506
-10.400000,1.024548
-10.390000,1.010614
-10.380000,0.996702
-10.370000,0.982814
-10.360000,0.968949
-10.350000,0.955108
-10.340000,0.941291
-10.330000,0.927497
-10.320000,0.913726
-10.310000,0.899980
-10.300000,0.886257
-10.290000,0.872558
-10.280000,0.858883
-10.270000,0.845233
-10.260000,0.831606
-10.250000,0.818003
-10.240000,0.804425
-10.230000,0.790871
-10.220000,0.777342
-10.210000,0.763837
-10.200000,0.750357
-10.190000,0.736901
-10.180000,0.723470
-10.170000,0.710063
-10.160000,0.696682
-10.150000,0.683325
-10.140000,0.669994
-10.130000,0.656687
-10.120000,0.643406
-10.110000,0.630150
-10.100000,0.616919
-10.090000,0.603713
-10.080000,0.590533
-10.070000,0.577378
-10.060000,0.564249
-10.050000,0.551146
-10.040000,0.538068
-10.030000,0.525016
-10.020000,0.511990
-10.010000,0.498990
-10.000000,0.486016
-9.990000,0.473068
-9.980000,0.460146
-9.970000,0.447250
-9.960000,0.434381
-9.950000,0.421538
-9.940000,0.408721
-9.930000,0.395931
-9.920000,0.383168
-9.910000,0.370431
-9.900000,0.357721
-9.890000,0.345038
-9.880000,0.332382
-9.870000,0.319753
-9.860000,0.307151
-9.850000,0.294575
-9.840000,0.282028
-9.830000,0.269507
-9.820000,0.257014
-9.810000,0.244548
-9.800000,0.232109
-9.790000,0.219699
-9.780000,0.207316
-9.770000,0.194960
-9.760000,0.182633
-9.750000,0.170333
-9.740000,0.158061
-9.730000,0.145817
-9.720000,0.133602
-9.710000,0.121414
-9.700000,0.109255
-9.690000,0.097124
-9.680000,0.085022
-9.670000,0.072948
-9.660000,0.060902
-9.650000,0.048885
-9.640000,0.036897
-9.630000,0.024938
-9.620000,0.013008
-9.610000,0.001106
-9.600000,0.010766
-9.590000,0.022610
-9.580000,0.034424
-9.570000,0.046209
-9.560000,0.057965
-9.550000,0.069691
-9.540000,0.081388
-9.530000,0.093055
-9.520000,0.104693
-9.510000,0.116301
-9.500000,0.127879
-9.490000,0.139428
-9.480000,0.150946
-9.470000,0.162435
-9.460000,0.173893
-9.450000,0.185321
-9.440000,0.196719
-9.430000,0.208087
-9.420000,0.219424
-9.410000,0.230731
-9.400000,0.242007
-9.390000,0.253253
-9.380000,0.264468
-9.370000,0.275652
-9.360000,0.286806
-9.350000,0.297928
-9.340000,0.309020
-9.330000,0.320080
-9.320000,0.331110
-9.310000,0.342108
-9.300000,0.353075
-9.290000,0.364010
-9.280000,0.374914
-9.270000,0.385787
-9.260000,0.396628
-9.250000,0.407437
-9.240000,0.418214
-9.230000,0.428960
-9.220000,0.439674
-9.210000,0.450355
-9.200000,0.461005
-9.190000,0.471623
-9.180000,0.482208
-9.170000,0.492761
-9.160000,0.503282
-9.150000,0.513770
-9.140000,0.524226
-9.130000,0.534649
-9.120000,0.545040
-9.110000,0.555398
-9.100000,0.565723
-9.090000,0.576015
-9.080000,0.586275
-9.070000,0.596501
-9.060000,0.606694
-9.050000,0.616854
-9.040000,0.626981
-9.030000,0.637074
-9.020000,0.647134
-9.010000,0.657160
-9.000000,0.667153
-8.990000,0.677113
-8.980000,0.687038
-8.970000,0.696930
-8.960000,0.706788
-8.950000,0.716613
-8.940000,0.726403
-8.930000,0.736159
-8.920000,0.745881
-8.910000,0.755568
-8.900000,0.765222
-8.890000,0.774841
-8.880000,0.784426
-8.870000,0.793976
-8.860000,0.803492
-8.850000,0.812972
-8.840000,0.822419
-8.830000,0.831830
-8.820000,0.841207
-8.810000,0.850548
-8.800000,0.859855
-8.790000,0.869127
-8.780000,0.878363
-8.770000,0.887564
-8.760000,0.896730
-8.750000,0.905861
-8.740000,0.914956
-8.730000,0.924016
-8.720000,0.933040
-8.710000,0.942028
-8.700000,0.950981
-8.690000,0.959898
-8.680000,0.968779
-8.670000,0.977624
-8.660000,0.986434
-8.650000,0.995207
-8.640000,1.003944
-8.630000,1.012645
-8.620000,1.021309
-8.610000,1.029937
-8.600000,1.038529
-8.590000,1.047084
-8.580000,1.055603
-8.570000,1.064086
-8.560000,1.072531
-8.550000,1.080940
-8.540000,1.089312
-8.530000,1.097647
-8.520000,1.105945
-8.510000,1.114206
-8.500000,1.122431
-8.490000,1.130618
-8.480000,1.138767
-8.470000,1.146880
-8.460000,1.154955
-8.450000,1.162993
-8.440000,1.170993
-8.430000,1.178956
-8.420000,1.186881
-8.410000,1.194769
-8.400000,1.202619
-8.390000,1.210431
-8.380000,1.218205
-8.370000,1.225941
-8.360000,1.233640
-8.350000,1.241300
-8.340000,1.248922
-8.330000,1.256506
-8.320000,1.264052
-8.310000,1.271560
-8.300000,1.279029
-8.290000,1.286460
-8.280000,1.293852
-8.270000,1.301206
-8.260000,1.308521
-8.250000,1.315798
-8.240000,1.323036
-8.230000,1.330235
-8.220000,1.337396
-8.210000,1.344517
-8.200000,1.351600
-8.190000,1.358643
-8.180000,1.365648
-8.170000,1.372613
-8.160000,1.379540
-8.150000,1.386427
-8.140000,1.393275
-8.130000,1.400083
-8.120000,1.406852
-8.110000,1.413582
-8.100000,1.420272
-8.090000,1.426923
-8.080000,1.433534
-8.070000,1.440105
-8.060000,1.446637
-8.050000,1.453129
-8.040000,1.459581
-8.030000,1.465993
-8.020000,1.472366
-8.010000,1.478698
-8.000000,1.484990
-7.990000,1.491243
-7.980000,1.497455
-7.970000,1.503627
-7.960000,1.509759
-7.950000,1.515850
-7.940000,1.521901
-7.930000,1.527912
-7.920000,1.533883
-7.910000,1.539813
-7.900000,1.545702
-7.890000,1.551551
-7.880000,1.557359
-7.870000,1.563127
-7.860000,1.568854
-7.850000,1.574540
-7.840000,1.580186
-7.830000,1.585790
-7.820000,1.591354
-7.810000,1.596877
-7.800000,1.602359
-7.790000,1.607800
-7.780000,1.613200
-7.770000,1.618558
-7.760000,1.623876
-7.750000,1.629153
-7.740000,1.634388
-7.730000,1.639582
-7.720000,1.644735
-7.710000,1.649846
-7.700000,1.654916
-7.690000,1.659945
-7.680000,1.664932
-7.670000,1.669878
-7.660000,1.674782
-7.650000,1.679644
-7.640000,1.684465
-7.630000,1.689245
-7.620000,1.693983
-7.610000,1.698679
-7.600000,1.703333
-7.590000,1.707946
-7.580000,1.712516
-7.570000,1.717045
-7.560000,1.721532
-7.550000,1.725977
-7.540000,1.730381
-7.530000,1.734742
-7.520000,1.739061
-7.510000,1.743338
-7.500000,1.747574
-7.490000,1.751767
-7.480000,1.755918
-7.470000,1.760027
-7.460000,1.764093
-7.450000,1.768118
-7.440000,1.772100
-7.430000,1.776040
-7.420000,1.779938
-7.410000,1.783794
-7.400000,1.787607
-7.390000,1.791378
-7.380000,1.795106
-7.370000,1.798792
-7.360000,1.802436
-7.350000,1.806037
-7.340000,1.809596
-7.330000,1.813112
-7.320000,1.816586
-7.310000,1.820017
-7.300000,1.823405
-7.290000,1.826752
-7.280000,1.830055
-7.270000,1.833316
-7.260000,1.836534
-7.250000,1.839710
-7.240000,1.842843
-7.230000,1.845933
-7.220000,1.848981
-7.210000,1.851986
-7.200000,1.854948
-7.190000,1.857868
-7.180000,1.860744
-7.170000,1.863578
-7.160000,1.866370
-7.150000,1.869118
-7.140000,1.871824
-7.130000,1.874487
-7.120000,1.877107
-7.110000,1.879684
-7.100000,1.882218
-7.090000,1.884710
-7.080000,1.887158
-7.070000,1.889564
-7.060000,1.891927
-7.050000,1.894247
-7.040000,1.896524
-7.030000,1.898758
-7.020000,1.900950
-7.010000,1.903098
-7.000000,1.905204
-6.990000,1.907267
-6.980000,1.909286
-6.970000,1.911263
-6.960000,1.913197
-6.950000,1.915088
-6.940000,1.916936
-6.930000,1.918741
-6.920000,1.920504
-6.910000,1.922223
-6.900000,1.923899
-6.890000,1.925533
-6.880000,1.927123
-6.870000,1.928671
-6.860000,1.930176
-6.850000,1.931637
-6.840000,1.933056
-6.830000,1.934432
-6.820000,1.935766
-6.810000,1.937056
-6.800000,1.938303
-6.790000,1.939508
-6.780000,1.940669
-6.770000,1.941788
-6.760000,1.942864
-6.750000,1.943897
-6.740000,1.944887
-6.730000,1.945835
-6.720000,1.946739
-6.710000,1.947601
-6.700000,1.948420
-6.690000,1.949196
-6.680000,1.949930
-6.670000,1.950620
-6.660000,1.951268
-6.650000,1.951873
-6.640000,1.952436
-6.630000,1.952956
-6.620000,1.953433
-6.610000,1.953867
-6.600000,1.954259
-6.590000,1.954608
-6.580000,1.954915
-6.570000,1.955179
-6.560000,1.955400
-6.550000,1.955579
-6.540000,1.955715
-6.530000,1.955809
-6.520000,1.955860
-6.510000,1.955869
-6.500000,1.955835
-6.490000,1.955759
-6.480000,1.955640
-6.470000,1.955480
-6.460000,1.955276
-6.450000,1.955031
-6.440000,1.954743
-6.430000,1.954412
-6.420000,1.954040
-6.410000,1.953625
-6.400000,1.953168
-6.390000,1.952669
-6.380000,1.952128
-6.370000,1.951544
-6.360000,1.950919
-6.350000,1.950251
-6.340000,1.949541
-6.330000,1.948790
-6.320000,1.947996
-6.310000,1.947160
-6.300000,1.946283
-6.290000,1.945363
-6.280000,1.944402
-6.270000,1.943399
-6.260000,1.942354
-6.250000,1.941267
-6.240000,1.940139
-6.230000,1.938969
-6.220000,1.937757
-6.210000,1.936504
-6.200000,1.935209
-6.190000,1.933872
-6.180000,1.932494
-6.170000,1.931075
-6.160000,1.929614
-6.150000,1.928112
-6.140000,1.926568
-6.130000,1.924983
-6.120000,1.923357
-6.110000,1.921689
-6.100000,1.919980
-6.090000,1.918231
-6.080000,1.916439
-6.070000,1.914607
-6.060000,1.912734
-6.050000,1.910820
-6.040000,1.908865
-6.030000,1.906869
-6.020000,1.904832
-6.010000,1.902755
-6.000000,1.900636
-5.990000,1.898477
-5.980000,1.896277
-5.970000,1.894037
-5.960000,1.891755
-5.950000,1.889434
-5.940000,1.887072
-5.930000,1.884669
-5.920000,1.882226
-5.910000,1.879743
-5.900000,1.877219
-5.890000,1.874655
-5.880000,1.872051
-5.870000,1.869406
-5.860000,1.866722
-5.850000,1.863998
-5.840000,1.861233
-5.830000,1.858429
-5.820000,1.855584
-5.810000,1.852700
-5.800000,1.849776
-5.790000,1.846812
-5.780000,1.843808
-5.770000,1.840765
-5.760000,1.837682
-5.750000,1.834560
-5.740000,1.831398
-5.730000,1.828197
-5.720000,1.824956
-5.710000,1.821677
-5.700000,1.818357
-5.690000,1.814999
-5.680000,1.811601
-5.670000,1.808165
-5.660000,1.804689
-5.650000,1.801174
-5.640000,1.797620
-5.630000,1.794028
-5.620000,1.790397
-5.610000,1.786726
-5.600000,1.783018
-5.590000,1.779270
-5.580000,1.775484
-5.570000,1.771660
-5.560000,1.767797
-5.550000,1.763895
-5.540000,1.759955
-5.530000,1.755977
-5.520000,1.751961
-5.510000,1.747907
-5.500000,1.743814
-5.490000,1.739683
-5.480000,1.735515
-5.470000,1.731308
-5.460000,1.727064
-5.450000,1.722782
-5.440000,1.718462
-5.430000,1.714105
-5.420000,1.709709
-5.410000,1.705277
-5.400000,1.700807
-5.390000,1.696299
-5.380000,1.691754
-5.370000,1.687172
-5.360000,1.682553
-5.350000,1.677896
-5.340000,1.673202
-5.330000,1.668472
-5.320000,1.663704
-5.310000,1.658900
-5.300000,1.654058
-5.290000,1.649180
-5.280000,1.644265
-5.270000,1.639314
-5.260000,1.634326
-5.250000,1.629301
-5.240000,1.624240
-5.230000,1.619143
-5.220000,1.614010
-5.210000,1.608840
-5.200000,1.603634
-5.190000,1.598392
-5.180000,1.593114
-5.170000,1.587800
-5.160000,1.582450
-5.150000,1.577064
-5.140000,1.571643
-5.130000,1.566186
-5.120000,1.560693
-5.110000,1.555165
-5.100000,1.549601
-5.090000,1.544002
-5.080000,1.538367
-5.070000,1.532698
-5.060000,1.526993
-5.050000,1.521253
-5.040000,1.515478
-5.030000,1.509668
-5.020000,1.503823
-5.010000,1.497943
-5.000000,1.492028
-4.990000,1.486079
-4.980000,1.480095
-4.970000,1.474077
-4.960000,1.468024
-4.950000,1.461936
-4.940000,1.455815
-4.930000,1.449659
-4.920000,1.443468
-4.910000,1.437244
-4.900000,1.430986
-4.890000,1.424694
-4.880000,1.418367
-4.870000,1.412007
-4.860000,1.405614
-4.850000,1.399186
-4.840000,1.392725
-4.830000,1.386230
-4.820000,1.379702
-4.810000,1.373141
-4.800000,1.366546
-4.790000,1.359918
-4.780000,1.353256
-4.770000,1.346562
-4.760000,1.339834
-4.750000,1.333074
-4.740000,1.326281
-4.730000,1.319455
-4.720000,1.312596
-4.710000,1.305704
-4.700000,1.298780
-4.690000,1.291824
-4.680000,1.284835
-4.670000,1.277813
-4.660000,1.270759
-4.650000,1.263673
-4.640000,1.256555
-4.630000,1.249405
-4.620000,1.242223
-4.610000,1.235009
-4.600000,1.227763
-4.590000,1.220485
-4.580000,1.213175
-4.570000,1.205834
-4.560000,1.198461
-4.550000,1.191057
-4.540000,1.183622
-4.530000,1.176155
-4.520000,1.168656
-4.510000,1.161127
-4.500000,1.153566
-4.490000,1.145975
-4.480000,1.138352
-4.470000,1.130699
-4.460000,1.123015
-4.450000,1.115300
-4.440000,1.107554
-4.430000,1.099778
-4.420000,1.091971
-4.410000,1.084134
-4.400000,1.076266
-4.390000,1.068368
-4.380000,1.060440
-4.370000,1.052481
-4.360000,1.044493
-4.350000,1.036474
-4.340000,1.028426
-4.330000,1.020348
-4.320000,1.012240
-4.310000,1.004102
-4.300000,0.995935
-4.290000,0.987738
-4.280000,0.979511
-4.270000,0.971255
-4.260000,0.962970
-4.250000,0.954656
